property_type,borough,surface_covered_in_m2,price_per_m2,lat,lon,price_aprox_usd
apartment,Benito Juárez,83.0,31927.71084,19.365031,-99.147736,139619.18
apartment,Álvaro Obregón,120.0,81666.66667,19.320576,-99.20929,516449.98
apartment,Xochimilco,90.0,14871.37778,19.273713,-99.120741,70516.85
apartment,Coyoacán,108.0,18861.11111,19.309713,-99.1262,107322.36
apartment,Coyoacán,80.0,20608.25,19.348122,-99.125716,86862.09
apartment,Benito Juárez,93.0,22473.11828,19.387579,-99.170353,110114.75
apartment,Cuauhtémoc,75.0,19253.33333,19.404442,-99.162688,76079.28
apartment,Benito Juárez,106.0,28976.41509,19.362511,-99.166374,161826.53
house,Iztacalco,220.0,9494.440909,19.396669,-99.067626,110050.31
apartment,Benito Juárez,74.0,20945.94595,19.384506,-99.135865,81664.04
apartment,Benito Juárez,122.0,39754.09836,19.390912,-99.172242,255529.44
house,Iztapalapa,250.0,9773.72,19.362488,-99.108269,128735.73
house,Iztacalco,140.0,19642.85714,19.379863,-99.123453,144887.83
apartment,Gustavo A. Madero,69.0,8695.652174,19.505199,-99.155991,31619.38
apartment,Miguel Hidalgo,73.0,15068.49315,19.3883217,-99.1862188,57968.87
apartment,Cuauhtémoc,80.0,52312.5,19.414597,-99.156686,220492.93
apartment,Miguel Hidalgo,127.0,15590.55118,19.399028,-99.175227,104319.23
house,Cuauhtémoc,308.0,13961.03896,19.4615578,-99.130454,226605.6
apartment,Benito Juárez,95.0,16231.57895,19.362864,-99.173988,81242.55
house,Cuauhtémoc,388.0,11340.20619,19.462588021,-99.1328519441,231875.5
apartment,Azcapotzalco,65.0,27461.53846,19.472155,-99.161186,94045.37
house,Azcapotzalco,96.0,13541.66667,19.469769,-99.157379,68492.42
apartment,Coyoacán,133.0,14135.33835,19.3152718515,-99.1075855494,99074.07
apartment,Iztapalapa,56.0,12857.14286,19.391754,-99.056058,37934.26
house,Tlalpan,130.0,27461.53846,19.277746,-99.167284,188090.74
apartment,Gustavo A. Madero,60.0,33450.0,19.493973,-99.130394,105741.77
apartment,Álvaro Obregón,75.0,9333.333333,,,36880.53
apartment,Cuauhtémoc,37.0,85135.13514,19.415513,-99.179369,165962.42
apartment,Benito Juárez,70.0,19285.71429,19.383446,-99.137643,71126.75
apartment,Miguel Hidalgo,100.0,33259.29,19.428324,-99.176337,175231.5
apartment,Coyoacán,75.0,13437.86667,19.324386,-99.124228,53112.13
apartment,Venustiano Carranza,60.0,8583.333333,19.452689,-99.117987,27133.53
house,Gustavo A. Madero,280.0,8571.428571,19.476545,-99.066788,126447.56
apartment,Cuauhtémoc,128.0,49218.75,19.4070717,-99.1621603,331924.84
apartment,Coyoacán,180.0,20000.0,19.3428273,-99.1522157,189716.32
house,Álvaro Obregón,,,19.3396614,-99.2373007,379342.68
house,Álvaro Obregón,395.0,1788.473418,19.342911,-99.224472,37229.03
apartment,Miguel Hidalgo,122.0,27045.08197,19.449148,-99.175534,173839.05
apartment,Venustiano Carranza,89.0,21006.74157,19.436264,-99.099608,98502.65
apartment,Benito Juárez,,,19.3866412,-99.1805935,270656.5
apartment,Venustiano Carranza,60.0,5833.333333,19.422676,-99.097893,18444.64
apartment,Coyoacán,180.0,30277.77778,19.3049333,-99.1836755,287209.43
apartment,Iztacalco,64.0,13829.875,,,46633.43
apartment,Venustiano Carranza,70.0,8752.371429,19.457685,-99.121754,32279.21
apartment,Benito Juárez,136.0,35438.60294,19.382013,-99.188522,253930.41
apartment,Azcapotzalco,65.0,11323.07692,19.511198,-99.200576,38777.25
apartment,Iztapalapa,47.0,13723.40426,19.3916358,-99.0557268,33990.84
house,La Magdalena Contreras,72.0,15513.88889,19.306983,-99.1804,58850.8
apartment,Benito Juárez,85.0,32941.17647,,,147522.15
apartment,Tlalpan,120.0,41666.66667,19.3024064,-99.2018433,263494.89
apartment,Miguel Hidalgo,60.0,8233.333333,19.404918,-99.1978,26027.12
apartment,Miguel Hidalgo,115.0,63913.04348,19.437991,-99.188609,387245.65
apartment,Iztacalco,45.0,12444.44444,19.402752,-99.098587,29504.43
house,Álvaro Obregón,272.0,18198.52941,19.33981,-99.216052,260798.09
apartment,Benito Juárez,78.0,20897.4359,19.396893,-99.152302,85878.96
apartment,Cuauhtémoc,58.0,13965.51724,19.443178,-99.144234,42676.05
apartment,Gustavo A. Madero,45.0,7777.777778,19.4873329,-99.1236134,18444.64
apartment,Tláhuac,45.0,8177.777778,,,19393.22
house,Gustavo A. Madero,226.0,17699.11504,,,210745.93
apartment,Benito Juárez,75.0,30711.10667,19.397686,-99.161395,121354.51
house,Álvaro Obregón,220.0,13636.36364,19.365271,-99.232466,158059.45
apartment,Cuauhtémoc,50.0,30414.0,19.4555330491,-99.1633956134,80139.33
apartment,Cuauhtémoc,70.0,9214.285714,19.448187,-99.161176,33982.78
apartment,Benito Juárez,70.0,42490.38571,19.386821,-99.164805,156706.83
house,Coyoacán,232.0,17241.37931,19.3393661,-99.1455392,210795.91
apartment,Cuauhtémoc,67.0,17014.92537,19.461306,-99.127826,60076.83
apartment,Iztacalco,50.0,16780.0,19.419427,-99.067675,44203.95
apartment,Benito Juárez,70.0,45142.85714,19.384365,-99.156091,166489.28
house,Gustavo A. Madero,400.0,7550.0,19.473623,-99.124863,159113.18
apartment,Cuauhtémoc,340.0,3633.332353,19.416847,-99.154596,65100.78
apartment,Tlalpan,63.0,15555.55556,19.194247,-99.141976,51632.75
house,Álvaro Obregón,115.0,20521.73913,19.364233,-99.243773,124340.1
apartment,Coyoacán,94.0,26529.25532,19.3338880248,-99.151327014,131418.07
house,La Magdalena Contreras,136.0,42794.11765,19.325355,-99.232561,306635.33
apartment,Azcapotzalco,67.0,23134.32836,19.474223,-99.18722,81664.04
apartment,Miguel Hidalgo,108.0,59813.14815,19.4032833,-99.1821858,340345.2
apartment,Benito Juárez,78.0,33333.33333,19.3825040623,-99.1580399126,137017.34
apartment,Cuauhtémoc,122.0,31967.21311,19.408697,-99.181012,205526.01
apartment,Azcapotzalco,75.0,10837.33333,19.489901,-99.192497,42823.57
house,Iztapalapa,57.0,11503.85965,19.325894,-99.059696,34555.77
apartment,Benito Juárez,90.0,19678.51111,19.39177,-99.159996,93333.36
apartment,Iztacalco,64.0,16406.25,19.385994,-99.106613,55320.8
apartment,Iztacalco,83.0,26506.0241,19.368808,-99.112954,115910.26
apartment,Cuauhtémoc,50.0,30000.0,19.404661,-99.133858,79029.72
apartment,Coyoacán,66.0,13571.21212,19.30241,-99.109299,47191.28
apartment,Miguel Hidalgo,60.0,11222.21667,19.455894,-99.18355,35475.54
apartment,Miguel Hidalgo,51.0,77843.13725,19.440935,-99.188522,209165.34
apartment,Cuauhtémoc,120.0,37500.0,19.41498,-99.177444,237089.17
house,Miguel Hidalgo,230.0,28223.18696,19.417168,-99.230481,342086.61
apartment,Iztapalapa,80.0,6002.325,19.383948,-99.067884,25299.31
apartment,Benito Juárez,121.0,32107.43802,19.368182,-99.176664,204686.98
apartment,Benito Juárez,55.0,49090.90909,19.372684,-99.183678,142253.5
house,Iztapalapa,148.0,7973.155405,19.357477,-99.075537,62171.47
house,Tlalpan,237.0,30696.20253,19.3402891,-99.1989148,383294.16
apartment,Venustiano Carranza,50.0,10433.8,19.422817,-99.058911,27486.01
house,La Magdalena Contreras,270.0,32777.77778,19.315818,-99.227843,466385.95
house,Gustavo A. Madero,250.0,7790.4,19.480841,-99.067085,102612.19
apartment,Álvaro Obregón,106.0,48531.28302,19.331932,-99.246689,271035.92
apartment,Coyoacán,110.0,14757.57273,19.347664,-99.125001,85527.7
apartment,Benito Juárez,314.0,26882.16561,19.381729,-99.164986,444726.6
apartment,Miguel Hidalgo,45.0,18213.33333,19.399689,-99.188522,43181.84
apartment,Gustavo A. Madero,58.0,34482.75862,19.492992,-99.149765,105372.96
house,Miguel Hidalgo,426.0,15237.87089,19.423365,-99.224539,342086.61
apartment,Benito Juárez,73.0,39216.43836,19.3596034,-99.1514055,150830.86
apartment,Benito Juárez,82.0,32926.82927,19.381729,-99.164986,142253.5
apartment,Benito Juárez,101.0,50506.93069,19.39365,-99.14769,268764.29
house,Cuauhtémoc,218.0,7477.06422,19.41821,-99.152376,85899.33
house,Coyoacán,141.0,13859.21986,19.3126089706,-99.1228191555,102957.29
apartment,Coyoacán,78.0,36538.46154,19.322523,-99.141464,150156.47
apartment,Cuauhtémoc,66.0,9242.424242,19.446253,-99.157519,32138.75
apartment,Benito Juárez,120.0,19083.33333,19.367931,-99.170262,120652.04
apartment,Benito Juárez,61.0,43724.59016,19.364891,-99.148384,140525.38
apartment,Benito Juárez,100.0,33000.0,19.394358,-99.177444,173865.39
apartment,Benito Juárez,53.0,14528.30189,19.383599,-99.190834,40568.59
house,La Magdalena Contreras,70.0,11147.47143,19.272198,-99.220178,41122.22
apartment,Iztapalapa,0.0,,19.3305971,-99.0536536,73778.56
apartment,Iztacalco,74.0,9756.756757,19.383251,-99.105499,38039.64
apartment,Cuauhtémoc,90.0,9777.777778,19.427118,-99.141954,46364.1
apartment,Benito Juárez,62.0,42895.64516,19.39912,-99.141464,140121.28
apartment,Benito Juárez,80.0,14291.6625,19.398983,-99.154034,60238.19
apartment,La Magdalena Contreras,,,19.315498,-99.220634,216511.34
apartment,Benito Juárez,90.0,26111.11111,19.387131,-99.147493,123813.23
apartment,Benito Juárez,90.0,19000.0,19.384371,-99.135965,90093.88
apartment,Benito Juárez,75.0,21380.0,19.39557,-99.132937,84482.77
apartment,Cuauhtémoc,,,19.4151638,-99.1789099,257448.46
house,Gustavo A. Madero,160.0,28125.0,,,237089.17
apartment,Miguel Hidalgo,127.0,15590.55118,19.400249,-99.177444,104343.97
apartment,Benito Juárez,64.0,20328.59375,19.383446,-99.137643,68546.69
apartment,Miguel Hidalgo,85.0,29423.52941,19.434723,-99.175887,131800.14
apartment,Benito Juárez,70.0,11985.71429,19.382649,-99.143384,44203.95
apartment,Venustiano Carranza,54.0,11675.92593,19.406759,-99.125172,33218.82
apartment,Azcapotzalco,60.0,15066.66667,19.49662,-99.185876,47628.58
apartment,Benito Juárez,70.0,12571.42857,19.39617,-99.13791,46375.1
apartment,Benito Juárez,121.0,48729.77686,19.394358,-99.177444,310729.14
apartment,Benito Juárez,127.0,25984.25197,19.39177,-99.159996,173865.39
apartment,Benito Juárez,65.0,23076.92308,19.370046,-99.146155,79029.72
house,Gustavo A. Madero,296.0,15202.7027,19.523924,-99.151918,237089.17
apartment,Benito Juárez,85.0,42941.17647,19.3618265,-99.1542053,192305.66
house,Álvaro Obregón,90.0,19222.22222,19.35667,-99.235854,91147.61
apartment,Iztapalapa,110.0,8932.818182,19.308573,-99.07088,51770.26
apartment,Álvaro Obregón,60.0,14850.0,19.359901,-99.189606,46954.78
apartment,Cuauhtémoc,89.0,40449.4382,19.417364,-99.159454,189671.34
apartment,Cuauhtémoc,80.0,18875.0,19.427754,-99.171109,79556.59
apartment,Benito Juárez,85.0,17312.94118,19.396705,-99.181902,77533.42
house,Xochimilco,150.0,12331.11333,,,97452.45
apartment,Álvaro Obregón,100.0,30000.0,19.340202,-99.257774,158059.45
apartment,Tlalpan,57.0,31403.50877,19.298168,-99.113106,94308.8
apartment,Benito Juárez,62.0,39339.93548,19.39912,-99.141464,128536.81
house,Miguel Hidalgo,420.0,17621.42857,19.401079,-99.24807,389932.66
house,Coyoacán,327.0,14281.34557,19.3439785,-99.1248628,246104.22
apartment,Benito Juárez,70.0,24428.57143,19.369509,-99.172532,90093.88
apartment,Miguel Hidalgo,59.0,12728.81356,19.456595,-99.20456,39567.54
house,Coyoacán,,,19.3498980082,-99.122171402,136721.42
apartment,Cuauhtémoc,50.0,12600.0,19.4179232,-99.1483827,33200.35
house,Álvaro Obregón,360.0,12183.33333,19.367024,-99.180497,231137.71
apartment,Miguel Hidalgo,255.0,32820.26667,19.443178,-99.20237,440942.03
house,Tlalpan,140.0,20428.57143,19.300504,-99.122136,150683.34
house,Tláhuac,220.0,7272.727273,,,84318.36
apartment,Coyoacán,86.0,7165.523256,19.307754,-99.12497,32474.95
apartment,Miguel Hidalgo,97.0,37192.78351,19.3813197,-99.1996895,190122.1
apartment,Iztacalco,50.0,16400.0,19.410307,-99.065399,43202.91
apartment,Cuauhtémoc,80.0,15387.5,19.461871,-99.129227,64857.06
apartment,Gustavo A. Madero,60.0,10877.98333,19.527836,-99.169827,34387.36
house,Gustavo A. Madero,148.0,7365.506757,19.456919,-99.105499,57433.27
apartment,Iztapalapa,42.0,8357.619048,,,18498.39
apartment,Benito Juárez,79.0,31582.27848,19.3638234,-99.1444714,135057.59
apartment,Álvaro Obregón,80.0,11137.5,19.359897,-99.18956,46943.65
apartment,Benito Juárez,45.0,37511.11111,,,88934.78
apartment,Iztapalapa,44.0,11886.36364,19.346609,-99.072311,27555.03
apartment,Miguel Hidalgo,70.0,16280.5,19.445816,-99.170462,60043.36
store,Cuauhtémoc,355.0,11971.83099,,,223917.55
apartment,Miguel Hidalgo,60.0,71666.66667,,,226551.88
apartment,Benito Juárez,85.0,42941.17647,19.368544,-99.163605,192305.66
house,Álvaro Obregón,297.0,18821.54882,19.340695,-99.211606,294517.44
apartment,Cuauhtémoc,60.0,25735.03333,19.444865,-99.156877,81372.59
apartment,Benito Juárez,100.0,31000.0,19.381729,-99.164986,163328.09
apartment,Álvaro Obregón,62.0,29516.12903,19.377369,-99.198052,96416.26
apartment,Miguel Hidalgo,42.0,11904.7619,19.444584,-99.174675,26349.48
apartment,Coyoacán,70.0,16778.8,19.352333,-99.121169,61881.11
house,Tlalpan,0.0,,19.2725263642,-99.2171752453,105372.96
apartment,Miguel Hidalgo,59.0,12728.81356,19.456595,-99.20456,39567.54
apartment,Coyoacán,60.0,33750.0,19.328833,-99.133163,106690.12
apartment,Iztacalco,76.0,12565.78947,19.4113101,-99.064722,50327.52
house,Álvaro Obregón,150.0,17440.0,19.359668,-99.220902,137827.84
apartment,Miguel Hidalgo,110.0,17090.90909,19.443486,-99.211871,99050.58
apartment,Iztacalco,56.0,15178.57143,19.392349,-99.07093,44783.51
apartment,Gustavo A. Madero,69.0,9449.275362,19.504602,-99.153096,34351.58
house,Iztapalapa,253.0,7905.13834,19.3211179,-99.0755302,105372.96
apartment,Álvaro Obregón,55.0,11878.8,19.384327,-99.215523,34421.87
apartment,Benito Juárez,90.0,25481.47778,19.40099,-99.161174,120827.65
house,Gustavo A. Madero,59.0,11135.59322,19.515243,-99.132178,34615.01
apartment,Azcapotzalco,,,19.4653758,-99.1589568,124034.4
apartment,Cuauhtémoc,98.0,45211.22449,19.407187,-99.172405,233438.0
apartment,Benito Juárez,90.0,25444.44444,19.400959,-99.162199,120652.04
house,Venustiano Carranza,79.0,15949.36709,19.445241,-99.102692,66384.96
apartment,Venustiano Carranza,50.0,13180.0,19.439037,-99.119514,34720.39
house,Miguel Hidalgo,195.0,29138.25641,19.400249,-99.177444,299362.49
apartment,Benito Juárez,118.0,40916.57627,19.381729,-99.164986,254378.56
apartment,Álvaro Obregón,115.0,16434.78261,19.378233,-99.2054,99577.45
apartment,Miguel Hidalgo,243.0,32623.97119,19.443851,-99.202732,417678.68
apartment,Iztapalapa,49.0,17108.2449,19.357981,-99.080612,44167.29
house,Xochimilco,108.0,16666.66667,19.26328,-99.118411,94835.67
apartment,Miguel Hidalgo,70.0,24642.85714,19.445816,-99.170462,90884.18
apartment,Benito Juárez,90.0,8333.333333,19.387651,-99.142257,39514.86
house,Gustavo A. Madero,200.0,9375.0,19.467705,-99.066788,98787.15
apartment,Venustiano Carranza,42.0,11419.35714,19.4306069,-99.0949899,25275.11
apartment,Cuauhtémoc,147.0,56802.72109,19.430132,-99.169144,439932.13
apartment,Azcapotzalco,60.0,17266.66667,19.464437,-99.175369,54583.19
apartment,Cuauhtémoc,135.0,63333.33333,,,450576.26
apartment,Coyoacán,42.0,31880.95238,,,70547.2
apartment,Miguel Hidalgo,,,19.4336394,-99.1871364,484715.65
apartment,Álvaro Obregón,70.0,20557.14286,19.334546,-99.207876,75815.85
house,Benito Juárez,200.0,20497.4,19.362864,-99.173988,216038.4
apartment,Benito Juárez,197.0,8807.106599,19.39868,-99.132459,91411.04
apartment,Álvaro Obregón,60.0,35916.66667,19.3605334,-99.2267067,113566.29
apartment,Coyoacán,85.0,19098.03529,19.347664,-99.125001,85547.99
apartment,Benito Juárez,117.0,38517.94872,19.3978,-99.175813,237436.9
house,Venustiano Carranza,350.0,16224.78,19.423249,-99.114297,299260.26
apartment,Tláhuac,56.0,6428.571429,19.301945,-99.0495332,18971.63
house,Tlalpan,100.0,15960.0,19.26723,-99.155769,84087.62
house,Coyoacán,70.0,40142.85714,19.316264,-99.131627,148049.01
apartment,Tláhuac,60.0,10364.4,19.29312,-99.052935,32763.82
apartment,Gustavo A. Madero,120.0,29583.33333,19.498335,-99.131701,187037.01
house,Álvaro Obregón,150.0,4940.0,19.380474,-99.245664,39049.94
house,Coyoacán,210.0,11619.04762,19.335068,-99.138237,128555.02
house,Álvaro Obregón,260.0,23100.75385,19.338718,-99.252605,316520.39
apartment,Benito Juárez,80.0,15750.0,19.36269,-99.150565,66384.96
apartment,Cuauhtémoc,130.0,13993.84615,19.441733,-99.161653,95847.25
apartment,Iztapalapa,54.0,11567.90741,19.324947,-99.083468,32911.5
house,Benito Juárez,371.0,6539.002695,19.401406,-99.156836,127815.82
apartment,Benito Juárez,80.0,17000.0,19.391834,-99.188695,71670.61
apartment,Álvaro Obregón,50.0,29400.0,19.360367,-99.192614,77449.13
apartment,Benito Juárez,155.0,44486.82581,19.39365,-99.14769,363297.43
apartment,Benito Juárez,70.0,85571.42857,19.388433,-99.175962,315592.03
apartment,Tlalpan,57.0,31403.50877,19.298168,-99.113106,94308.8
apartment,Miguel Hidalgo,170.0,27058.82353,19.400249,-99.177444,242415.29
apartment,Gustavo A. Madero,52.0,22115.38462,19.469681,-99.086136,60589.45
apartment,Benito Juárez,60.0,11607.28333,19.392025,-99.135302,36692.81
apartment,Tláhuac,60.0,10733.33333,19.301945,-99.049533,33930.09
apartment,Álvaro Obregón,64.0,45281.25,19.379134,-99.253631,152685.43
apartment,Cuauhtémoc,70.0,9885.714286,19.415143,-99.14685,36459.04
apartment,Gustavo A. Madero,60.0,10833.33333,19.524143,-99.160149,34254.33
house,Azcapotzalco,175.0,16685.71429,19.489815,-99.206729,153844.53
apartment,Benito Juárez,70.0,19428.57143,19.393257,-99.157113,71653.61
apartment,Benito Juárez,95.0,29789.47368,19.39945,-99.164717,149102.74
apartment,Álvaro Obregón,91.0,18923.07692,19.336195,-99.23692,90726.12
apartment,Miguel Hidalgo,80.0,14537.5,19.410419,-99.194748,61288.91
apartment,Miguel Hidalgo,0.0,,19.4374246,-99.1905651,255529.44
apartment,Cuauhtémoc,136.0,18014.70588,19.416616,-99.160027,129112.49
apartment,Gustavo A. Madero,60.0,13452.0,19.479793,-99.100174,42524.31
apartment,Benito Juárez,80.0,12560.975,19.400785,-99.147419,52943.48
house,Coyoacán,340.0,23235.29412,19.353813,-99.163605,416223.22
apartment,Miguel Hidalgo,90.0,27788.88889,19.434723,-99.175887,131800.14
apartment,Azcapotzalco,66.0,15747.4697,19.497521,-99.203979,54758.8
apartment,Miguel Hidalgo,59.0,12728.81356,19.45789,-99.20016,39567.54
apartment,Benito Juárez,73.0,35036.9863,19.364891,-99.148384,134756.21
apartment,Xochimilco,90.0,19444.44444,19.260421,-99.120697,92201.34
house,La Magdalena Contreras,229.0,28384.27948,19.318155,-99.220718,342462.14
apartment,Benito Juárez,75.0,15595.88,19.39942,-99.141673,61641.52
apartment,Benito Juárez,90.0,27851.84444,19.395261,-99.153153,132098.73
house,Gustavo A. Madero,257.0,4651.101167,19.497346,-99.089531,62977.89
apartment,Miguel Hidalgo,87.0,57418.3908,19.436516,-99.173988,263190.06
apartment,Iztacalco,51.0,33313.72549,19.400097,-99.122093,89514.33
apartment,Iztapalapa,48.0,10625.0,19.393751,-99.049999,27606.96
house,Iztacalco,274.0,8813.868613,19.377089,-99.125557,127237.85
apartment,Cuauhtémoc,45.0,22213.33333,19.416979,-99.144176,52665.4
house,Cuauhtémoc,385.0,6701.298701,19.410687,-99.138477,135963.36
apartment,Azcapotzalco,0.0,,19.4780078,-99.15275,44783.51
apartment,Benito Juárez,50.0,22260.06,19.365843,-99.149901,58640.21
apartment,Álvaro Obregón,126.0,27142.85714,19.365686,-99.263209,180187.77
apartment,Álvaro Obregón,71.0,14788.73239,19.36678,-99.21145,55320.8
apartment,Coyoacán,70.0,10784.28571,19.323772,-99.116562,39773.02
apartment,Benito Juárez,64.0,46796.875,19.3638234,-99.1444714,162123.24
apartment,Tlalpan,100.0,25900.0,19.295665,-99.132282,136457.99
apartment,Cuauhtémoc,64.0,70312.5,19.436024,-99.15461,237089.17
house,Coyoacán,335.0,20149.25373,19.315164,-99.111722,355633.76
apartment,Benito Juárez,135.0,37777.77778,19.394073,-99.153915,268701.06
house,Álvaro Obregón,200.0,10050.0,19.337902,-99.236776,105899.83
apartment,Venustiano Carranza,65.0,17661.53846,19.415461,-99.124168,60484.08
house,Álvaro Obregón,350.0,13142.85714,,,242357.82
apartment,Iztacalco,70.0,24142.85714,19.395058,-99.13078,89040.15
house,Benito Juárez,185.0,32432.43243,19.3857490016,-99.1858577728,316193.86
apartment,Benito Juárez,122.0,39754.09836,19.390912,-99.172242,255529.44
apartment,Cuauhtémoc,120.0,52616.66667,19.405298,-99.164986,332662.45
apartment,Benito Juárez,62.0,39339.93548,19.39912,-99.141464,128506.33
apartment,Cuauhtémoc,117.0,9865.119658,19.441814,-99.156422,60811.74
apartment,Coyoacán,65.0,6000.0,19.312223,-99.105454,20547.72
apartment,Tlalpan,48.0,18750.0,19.27838,-99.199387,47417.83
house,Azcapotzalco,144.0,31250.0,19.473486,-99.185753,237089.17
apartment,Cuauhtémoc,70.0,14142.85714,19.428767,-99.1459,52171.98
house,Gustavo A. Madero,60.0,26000.0,19.452751,-99.056419,82190.91
house,Álvaro Obregón,200.0,30030.98,19.338886,-99.252586,316445.34
